policy,cell_code,combo_key,feature,feature_label,n_cycles,cycle_start,cycle_end,value_start,value_end,delta_abs,delta_pct,spearman_rho,spearman_pvalue,slope_per_cycle,slope_per_100_cycles,linear_r2
3_6C_30PER_6C,739496,3_6C_30PER_6C|739496,main_peak_temp_max_c,peak_temp_max,445,1.0,445.0,37.25,30.1,-7.149999999999999,-19.194630872483216,-0.08026014003926474,0.09082602300990712,-0.0016410581488931098,-0.16410581488931097,0.0049783163960409604
3_6C_30PER_6C,739496,3_6C_30PER_6C|739496,main_peak_temp_min_c,peak_temp_min,445,1.0,445.0,33.13,29.59,-3.5400000000000027,-10.685179595532757,-0.12290876525630733,0.00945035084422484,-0.0005278148103261063,-0.05278148103261063,0.0032680557476996164
3_6C_30PER_6C,739496,3_6C_30PER_6C|739496,main_peak_voltage_v,peak_voltage,445,1.0,445.0,3.129,3.045,-0.08400000000000007,-2.684563758389264,-0.9847760876883205,0.0,-0.000185496480508331,-0.0185496480508331,0.967204546972566
3_6C_30PER_6C,739496,3_6C_30PER_6C|739496,main_peak_width_v,peak_width,445,1.0,445.0,0.321,0.322,0.0010000000000000009,0.3115264797507791,0.026709745017135512,0.5741444983248007,-8.012648109392733e-07,-8.012648109392734e-05,0.0013798559354832873
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_area,peak_area,101,1.0,101.0,1.194,1.116,-0.07799999999999985,-6.5326633165829024,-0.7715560734060952,3.6807842393227e-21,-0.0002487361677344268,-0.024873616773442683,0.0901695919119535
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_height_dqdv,peak_height,101,1.0,101.0,3.765,3.481,-0.28400000000000025,-7.543160690571056,-0.40163316229694657,3.1435950954685887e-05,-0.0010393011065812506,-0.10393011065812506,0.08030298785998613
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_prominence,peak_prominence,101,1.0,101.0,3.765,3.481,-0.28400000000000025,-7.543160690571056,-0.40163316229694657,3.1435950954685887e-05,-0.0010393011065812506,-0.10393011065812506,0.08030298785998613
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_skewness,peak_skewness,101,1.0,101.0,-0.326,-0.324,0.0020000000000000018,0.613496932515338,0.22940429373189117,0.02101840134286018,4.4193360512522404e-05,0.004419336051252241,0.004337806205141792
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_temp_avg_c,peak_temp_avg,101,1.0,101.0,32.8,30.12,-2.679999999999996,-8.170731707317062,-0.22160610070023615,0.02593650178012736,-0.006423762376237631,-0.6423762376237631,0.09080933553901571
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_temp_max_c,peak_temp_max,101,1.0,101.0,35.84,36.19,0.3499999999999943,0.976562499999984,-0.34371405244416803,0.0004329452506178247,-0.004834944670937701,-0.4834944670937701,0.09030846228671907
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_temp_min_c,peak_temp_min,101,1.0,101.0,30.37,29.21,-1.1600000000000001,-3.819558775107014,-0.09767021974747377,0.3312091352389528,-0.002712405358183043,-0.27124053581830426,0.02264299230530953
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_voltage_v,peak_voltage,101,1.0,101.0,3.124,3.082,-0.04200000000000026,-1.3444302176696625,-0.002124460495766984,0.9831779876933301,-4.592894583576576e-05,-0.004592894583576576,0.0053616243375141925
3_6C_80PER_3_6C_SLOWCYCLE,737235,3_6C_80PER_3_6C_SLOWCYCLE|737235,main_peak_width_v,peak_width,101,1.0,101.0,0.327,0.33,0.0030000000000000027,0.9174311926605512,0.1516114655240631,0.13015926132270703,2.0093185789166934e-05,0.0020093185789166936,0.0025279681096058715
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_area,peak_area,595,1.0,596.0,1.177,0.709,-0.4680000000000001,-39.76210705182668,-0.9994121840903015,0.0,-0.0006931098680706722,-0.06931098680706722,0.9686606320430686
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_height_dqdv,peak_height,595,1.0,596.0,3.747,2.166,-1.581,-42.1937550040032,-0.9978595059194942,0.0,-0.002282235490672078,-0.22822354906720782,0.9729181387743364
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_prominence,peak_prominence,595,1.0,596.0,3.747,2.166,-1.581,-42.1937550040032,-0.9978595059194942,0.0,-0.002282235490672078,-0.22822354906720782,0.9729181387743364
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_skewness,peak_skewness,595,1.0,596.0,-0.304,-0.214,0.09,29.605263157894733,0.9769385895095365,0.0,0.00014679260557878284,0.014679260557878285,0.9244229950118156
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_temp_avg_c,peak_temp_avg,595,1.0,596.0,33.71,29.41,-4.300000000000001,-12.755858795609612,-0.3100094107623655,1.0141554130744223e-14,-0.00489610527085869,-0.489610527085869,0.14320270395240575
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_temp_max_c,peak_temp_max,595,1.0,596.0,37.1,29.57,-7.530000000000001,-20.29649595687332,-0.33144690774726854,1.0090371535622092e-16,-0.008832268124282647,-0.8832268124282647,0.19931271382261717
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_temp_min_c,peak_temp_min,595,1.0,596.0,31.01,29.18,-1.8300000000000018,-5.9013221541438305,-0.2846135207692329,1.4976926621643232e-12,-0.002139239392085219,-0.2139239392085219,0.0863400505916414
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_voltage_v,peak_voltage,595,1.0,596.0,3.121,3.05,-0.07100000000000017,-2.2749118872156417,-0.9717743119307812,0.0,-9.971602491996027e-05,-0.009971602491996027,0.9259209402760367
3_6C_9PER_5C,460451,3_6C_9PER_5C|460451,main_peak_width_v,peak_width,595,1.0,596.0,0.323,0.333,0.010000000000000009,3.0959752321981453,0.780834691713768,2.957644602512783e-123,1.0302403743734397e-05,0.0010302403743734398,0.4990738083398848
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_area,peak_area,414,1.0,414.0,1.142,0.577,-0.565,-49.47460595446585,-0.9986003896182745,0.0,-0.0012717226205590823,-0.12717226205590823,0.9593630778489207
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_height_dqdv,peak_height,414,1.0,414.0,3.595,1.856,-1.739,-48.37273991655076,-0.9967471872819474,0.0,-0.003912840201737571,-0.3912840201737571,0.9703711775352529
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_prominence,peak_prominence,414,1.0,414.0,3.595,1.856,-1.739,-48.37273991655076,-0.9967471872819474,0.0,-0.003912840201737571,-0.3912840201737571,0.9703711775352529
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_skewness,peak_skewness,414,1.0,414.0,-0.316,-0.189,0.127,40.189873417721515,0.9899913542811656,0.0,0.0003398701448598894,0.03398701448598894,0.9662167622826991
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_temp_avg_c,peak_temp_avg,414,1.0,414.0,33.21,32.3,-0.9100000000000037,-2.740138512496247,-0.7361505515122782,7.598976727735916e-72,-0.0031353915504104407,-0.31353915504104407,0.6795504049200163
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_temp_max_c,peak_temp_max,414,1.0,414.0,35.11,34.37,-0.740000000000002,-2.1076616348618686,-0.6990496905819303,5.5081937188273304e-62,-0.002584140118744185,-0.2584140118744185,0.5586652318670933
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_temp_min_c,peak_temp_min,414,1.0,414.0,31.32,30.39,-0.9299999999999997,-2.9693486590038303,-0.7581119872897069,1.651442184144631e-78,-0.00323391555483961,-0.323391555483961,0.6721573585331819
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_voltage_v,peak_voltage,414,1.0,414.0,3.12,3.036,-0.08400000000000007,-2.6923076923076947,-0.9775478177367013,9.235598802468097e-281,-0.0001946672044531387,-0.01946672044531387,0.9493394788695589
3_6C_9PER_5C,720452,3_6C_9PER_5C|720452,main_peak_width_v,peak_width,414,1.0,414.0,0.327,0.316,-0.01100000000000001,-3.3639143730886882,-0.5497050622898876,4.606895012936424e-34,-1.9353041178292627e-05,-0.0019353041178292627,0.35171022154504394
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_area,peak_area,409,1.0,409.0,1.198,0.617,-0.581,-48.497495826377296,-0.9983286550098626,0.0,-0.0012793851048678766,-0.12793851048678767,0.934436761562087
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_height_dqdv,peak_height,409,1.0,409.0,3.876,1.959,-1.9169999999999998,-49.45820433436533,-0.9953524544054906,0.0,-0.004181524732261562,-0.4181524732261562,0.9567255611083999
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_prominence,peak_prominence,409,1.0,409.0,3.876,1.959,-1.9169999999999998,-49.45820433436533,-0.9953524544054906,0.0,-0.004181524732261562,-0.4181524732261562,0.9567255611083999
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_skewness,peak_skewness,409,1.0,409.0,-0.31,-0.21,0.1,32.25806451612904,0.9683477215022587,1.9629446668811765e-247,0.00027140241271534016,0.027140241271534016,0.9287332432467126
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_temp_avg_c,peak_temp_avg,409,1.0,409.0,31.36,39.77,8.410000000000004,26.81760204081634,-0.006982899416583435,0.8880359169685133,0.0006240682211222774,0.062406822112227735,0.0009797810926475137
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_temp_max_c,peak_temp_max,409,1.0,409.0,33.67,42.13,8.46,25.126225126225126,-0.03604065002616121,0.4672979629832572,-0.0007467683716100769,-0.07467683716100769,0.0006885943047869603
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_temp_min_c,peak_temp_min,409,1.0,409.0,30.57,35.63,5.060000000000002,16.55217533529605,-0.029784601053244007,0.5480757827935946,0.00035147313144351003,0.035147313144351,0.000946538321213164
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_voltage_v,peak_voltage,409,1.0,409.0,3.136,3.049,-0.08700000000000019,-2.774234693877557,-0.9717954978831204,1.792385632463506e-257,-0.0001854158408548004,-0.01854158408548004,0.9282563900824816
3_6C_9PER_5C,737391,3_6C_9PER_5C|737391,main_peak_width_v,peak_width,409,1.0,409.0,0.318,0.321,0.0030000000000000027,0.9433962264150951,0.264312328503075,5.7690386454281134e-08,7.197103899702703e-06,0.0007197103899702703,0.05164860425002482
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_area,peak_area,434,1.0,434.0,1.173,0.681,-0.492,-41.94373401534527,-0.9992118815009966,0.0,-0.0010873523094137734,-0.10873523094137734,0.9836138524680068
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_height_dqdv,peak_height,434,1.0,434.0,3.679,2.167,-1.512,-41.09812449035064,-0.9976277701244562,0.0,-0.0033273724351519343,-0.33273724351519346,0.9845380341796695
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_prominence,peak_prominence,434,1.0,434.0,3.679,2.167,-1.512,-41.09812449035064,-0.9976277701244562,0.0,-0.0033273724351519343,-0.33273724351519346,0.9845380341796695
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_skewness,peak_skewness,434,1.0,434.0,-0.322,-0.231,0.091,28.26086956521739,0.9882975482673644,0.0,0.00021887165951831112,0.021887165951831114,0.965281645101432
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_temp_avg_c,peak_temp_avg,434,1.0,434.0,33.39,32.96,-0.4299999999999997,-1.287810721772985,-0.6027125094355517,2.867950428369278e-44,-0.0007723872230187787,-0.07723872230187787,0.1933857106184962
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_temp_max_c,peak_temp_max,434,1.0,434.0,36.17,35.8,-0.37000000000000455,-1.022947193807035,-0.36598423003760405,3.3428682301693934e-15,-0.0004728630991067753,-0.04728630991067753,0.11796413902937641
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_temp_min_c,peak_temp_min,434,1.0,434.0,30.83,30.44,-0.389999999999997,-1.2650016217969413,-0.4031743334442719,2.150865574796957e-18,-0.0005621796864362849,-0.05621796864362849,0.1262000712674174
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_voltage_v,peak_voltage,434,1.0,434.0,3.114,3.051,-0.06299999999999972,-2.023121387283228,-0.969337962108045,1.8897371214236359e-265,-0.0001557608090517405,-0.01557608090517405,0.936607834816758
3_6C_9PER_5C_SLOWCYCLE,737260,3_6C_9PER_5C_SLOWCYCLE|737260,main_peak_width_v,peak_width,434,1.0,434.0,0.328,0.32,-0.008000000000000007,-2.4390243902439046,-0.7641560255956324,2.7478852748864026e-84,-1.704918658475004e-05,-0.001704918658475004,0.5750589239737618
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_area,peak_area,666,1.0,666.0,1.18,0.8,-0.3799999999999999,-32.20338983050846,-0.9988767433046859,0.0,-0.0005352362428824204,-0.05352362428824203,0.99238490967516
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_height_dqdv,peak_height,666,1.0,666.0,3.687,2.445,-1.242,-33.68592351505289,-0.9974170029496743,0.0,-0.001770281492052197,-0.1770281492052197,0.983568042461448
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_prominence,peak_prominence,666,1.0,666.0,3.687,2.445,-1.242,-33.68592351505289,-0.9974170029496743,0.0,-0.001770281492052197,-0.1770281492052197,0.983568042461448
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_skewness,peak_skewness,666,1.0,666.0,-0.329,-0.261,0.068,20.66869300911854,0.9508115050557467,0.0,9.127409471447962e-05,0.009127409471447962,0.9043476512283734
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_temp_avg_c,peak_temp_avg,666,1.0,666.0,33.35,38.09,4.740000000000002,14.212893553223394,0.5400346346134235,1.100440978824049e-51,0.004305638483339057,0.4305638483339057,0.2806200442879091
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_temp_max_c,peak_temp_max,666,1.0,666.0,35.85,40.01,4.159999999999997,11.603905160390505,0.4434532912070096,1.8597979002284805e-33,0.0038411907640976736,0.38411907640976733,0.1845936119140884
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_temp_min_c,peak_temp_min,666,1.0,666.0,31.31,36.69,5.379999999999999,17.183008623442987,0.5872285283323697,5.604898905237191e-63,0.004563535748890408,0.45635357488904077,0.33156527883529097
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_voltage_v,peak_voltage,666,1.0,666.0,3.124,3.089,-0.03500000000000014,-1.1203585147247164,-0.9156965415112406,4.3848514384714414e-265,-4.951186264214699e-05,-0.004951186264214699,0.8206915836573635
3_7C_31PER_5_9C_NEWSTRUCTURE,737229,3_7C_31PER_5_9C_NEWSTRUCTURE|737229,main_peak_width_v,peak_width,666,1.0,666.0,0.33,0.335,0.0050000000000000044,1.5151515151515165,0.7885287007386588,2.544477026707961e-142,1.0126576622275662e-05,0.0010126576622275661,0.501186971631558
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_area,peak_area,540,1.0,540.0,1.169,0.784,-0.385,-32.93413173652694,-0.9995615689768981,0.0,-0.0006769195596235476,-0.06769195596235476,0.9974080555911317
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_height_dqdv,peak_height,540,1.0,540.0,3.669,2.381,-1.2880000000000003,-35.10493322431181,-0.9985684067774007,0.0,-0.002273621613547678,-0.22736216135476778,0.9928731620382474
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_prominence,peak_prominence,540,1.0,540.0,3.669,2.381,-1.2880000000000003,-35.10493322431181,-0.9985684067774007,0.0,-0.002273621613547678,-0.22736216135476778,0.9928731620382474
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_skewness,peak_skewness,540,1.0,540.0,-0.329,-0.24,0.08900000000000002,27.051671732522802,0.9864308688481098,0.0,0.00015892597558824168,0.01589259755882417,0.9703041581146944
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_temp_avg_c,peak_temp_avg,540,1.0,540.0,34.54,36.14,1.6000000000000014,4.632310364794446,0.968565367456324,0.0,0.004260461950982189,0.4260461950982189,0.9379532987205594
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_temp_max_c,peak_temp_max,540,1.0,540.0,37.48,38.67,1.1900000000000048,3.1750266808964915,0.9487031787270286,3.27379247045798e-271,0.0034059490373195074,0.3405949037319507,0.8969127689014972
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_temp_min_c,peak_temp_min,540,1.0,540.0,32.15,34.25,2.1000000000000014,6.53188180404355,0.9793330740331888,0.0,0.0058479148114744086,0.5847914811474408,0.9571026636341379
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_voltage_v,peak_voltage,540,1.0,540.0,3.125,3.085,-0.040000000000000036,-1.2800000000000011,-0.9411010433270551,1.608801519341719e-255,-7.106185777957589e-05,-0.007106185777957589,0.8640721433339775
3_7C_31PER_5_9C_NEWSTRUCTURE,737234,3_7C_31PER_5_9C_NEWSTRUCTURE|737234,main_peak_width_v,peak_width,540,1.0,540.0,0.329,0.336,0.007000000000000006,2.127659574468087,0.8974889239469068,2.0449621055718815e-193,1.592327515221683e-05,0.001592327515221683,0.6490366318753563
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_area,peak_area,771,1.0,771.0,1.183,0.777,-0.406,-34.31952662721894,-0.9994901276082615,0.0,-0.0004542504248840819,-0.045425042488408195,0.9892099482646954
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_height_dqdv,peak_height,771,1.0,771.0,3.683,2.399,-1.2839999999999998,-34.86288351887048,-0.9977444769068968,0.0,-0.0014780782331315617,-0.14780782331315617,0.9847890897251113
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_prominence,peak_prominence,771,1.0,771.0,3.683,2.399,-1.2839999999999998,-34.86288351887048,-0.9977444769068968,0.0,-0.0014780782331315617,-0.14780782331315617,0.9847890897251113
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_skewness,peak_skewness,771,1.0,771.0,-0.329,-0.255,0.07400000000000001,22.492401215805476,0.9624355174389897,0.0,7.203685409568372e-05,0.007203685409568372,0.9157744787785754
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_temp_avg_c,peak_temp_avg,771,1.0,771.0,33.84,34.98,1.1399999999999935,3.3687943262411153,0.9013702337202046,1.0023575574356956e-281,0.002449081593191589,0.24490815931915888,0.8214802120439895
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_temp_max_c,peak_temp_max,771,1.0,771.0,36.14,37.23,1.0899999999999963,3.0160486995019267,0.8847001910990018,4.126955666354236e-257,0.00203690436697835,0.20369043669783501,0.785457295043679
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_temp_min_c,peak_temp_min,771,1.0,771.0,31.92,33.1,1.1799999999999997,3.6967418546365907,0.9051346783581988,6.780326661258386e-288,0.0032005654473346305,0.32005654473346307,0.8336784152368405
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_voltage_v,peak_voltage,771,1.0,771.0,3.118,3.077,-0.040999999999999925,-1.3149454778704275,-0.9400505890999621,0.0,-5.168918096278491e-05,-0.005168918096278491,0.8624108359605405
3_7C_31PER_5_9C_NEWSTRUCTURE,737366,3_7C_31PER_5_9C_NEWSTRUCTURE|737366,main_peak_width_v,peak_width,771,1.0,771.0,0.331,0.331,0.0,0.0,0.38649598366253235,7.112825978029808e-29,5.1182723850615495e-06,0.000511827238506155,0.23111008194689753
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_area,peak_area,1225,2.0,1226.0,1.171,1.062,-0.10899999999999999,-9.308283518360374,-0.928854379197103,0.0,-9.569413409735893e-05,-0.009569413409735893,0.8639783449490164
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_height_dqdv,peak_height,1225,2.0,1226.0,3.607,3.303,-0.30400000000000027,-8.428056556695322,-0.8914109814833847,0.0,-0.00031070969333900155,-0.031070969333900154,0.724559237699808
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_prominence,peak_prominence,1225,2.0,1226.0,3.607,3.303,-0.30400000000000027,-8.428056556695322,-0.8914109814833847,0.0,-0.00031070969333900155,-0.031070969333900154,0.724559237699808
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_skewness,peak_skewness,1225,2.0,1226.0,-0.314,-0.302,0.01200000000000001,3.821656050955417,0.19419498015462683,7.118975264215293e-12,2.178953147327556e-06,0.00021789531473275558,0.006681766776955644
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_temp_avg_c,peak_temp_avg,1225,2.0,1226.0,31.67,31.72,0.04999999999999716,0.15787811809282334,0.06663073483339825,0.019685592375413903,-0.0005064432298204717,-0.050644322982047164,0.022889356836142127
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_temp_max_c,peak_temp_max,1225,2.0,1226.0,33.84,33.71,-0.13000000000000256,-0.3841607565011896,0.03052453076845962,0.2857385985504948,-0.0005076886219414184,-0.05076886219414183,0.025034207385159823
4C-80PER_4C,464865,4C-80PER_4C|464865,main_peak_temp_min_c,peak_temp_min,1225,2.0,1226.0,29.66,29.71,0.05000000000000071,0.16857720836143195,0.037827453148504366,0.18580785053986873,-0.0005575671704244496,-0.05575671704244496,0.025337953855948836
